case_id,image_date,site_id,annotation_category,measurement_method,observed_spacing,point_group_id,point_n_annotations,point_length_m,point_bearing_deg,point_group_index_mean,bathymetry_raw_m,depth,authoritative_lat,authoritative_lng,U10,window_mean_u10,window_median_u10,window_min_u10,window_max_u10,window_std_u10,window_history_h,hours_u10_le_4,hours_u10_le_5,hours_u10_ge_6,wind_direction_deg,fetch_bin_deg,fetch_at_observation_m,fetch_mean_window_m,fetch_min_window_m,fetch_max_window_m,Ra,L_inst,coarsened_width,mechanical_cell_width,visible_hierarchy_width,visible_spacing_lower,comparison_spacing,pattern_lifetime_s,pattern_lifetime_h,u_star_water,nu_T_vertical,A_H,tau_coarsening_s,tau_next_coarsening_s,n_events,visible_n_events,cell_cap_binding,visible_cap_binding,coarsening_gain_m,mechanical_cap_loss_m,comparison_minus_raw_coarsened_m,comparison_minus_mechanical_m,comparison_minus_onset_m,regime,disruption_triggered,cache_file,source_files
d955cd0b-4893-459e-8ee8-642a3864a351,2025-12-02,neagh,manual,manual,48.18048666666667,d955cd0b-4893-459e-8ee8-642a3864a351,31.0,,,15.0,-10.221962,10.221962,54.55062454847886,-6.47505961224936,5.365,4.9750000000000005,4.91,4.7,5.365,0.2521479157728086,5.5,0.0,5.0,0.0,193.99533969455123,200,6954.601069163969,6954.6010691639685,6954.601069163969,6954.601069163969,15579.486948865788,142.4739395659556,284.9478791319112,122.663544,284.9478791319112,142.4739395659556,284.9478791319112,19800.0,5.5,0.007346413568629585,0.005131345710108636,0.075094760334816,6847.018386777006,27388.073547108022,1,1,True,False,142.4739395659556,162.28433513191118,0.0,162.28433513191118,142.4739395659556,supercritical,False,/home/op/PROJECTS/langmuir_rebuild/data/raw/era5_cache/54p551_6p475_20251122_20251202.json,copernicus_annotations_2026-03-20(1).csv
0345649c-7a74-47f3-bc24-76e4b2c44aa7,2025-12-12,neagh,manual,manual,69.8883,0345649c-7a74-47f3-bc24-76e4b2c44aa7,32.0,,,15.5,-16.401686,16.401686,54.67933333752662,-6.410492659702437,3.9349999999999996,3.6649999999999996,3.72,3.35,3.9349999999999996,0.18983075168611185,5.5,5.5,5.5,0.0,183.95806436428632,180,7248.515840106702,7248.515840106702,7248.515840106702,7248.515840106702,17248.726544044683,235.00335987148213,470.00671974296426,196.82023200000003,470.00671974296426,235.00335987148213,470.00671974296426,19800.0,5.5,0.0048668335518142905,0.005454521101194871,0.07982427573112273,17524.8140895542,70099.2563582168,1,1,True,False,235.00335987148213,273.18648774296423,0.0,273.18648774296423,235.00335987148213,supercritical,False,/home/op/PROJECTS/langmuir_rebuild/data/raw/era5_cache/54p679_6p410_20251202_20251212.json,copernicus_annotations_2026-03-20(1).csv
27c82753-bb1a-40c3-b4c8-11ec016d6ff4,2025-12-12,neagh,manual,manual,87.91182500000001,27c82753-bb1a-40c3-b4c8-11ec016d6ff4,17.0,,,8.0,-12.718764,12.718764,54.56300336553704,-6.44439417149941,3.7199999999999998,3.502857142857143,3.54,3.21,3.7199999999999998,0.15681784571500101,5.5,5.5,5.5,0.0,185.44353550473076,180,9389.188890359655,9389.188890359655,9389.188890359655,9389.188890359655,17522.172221283847,185.07402265682546,370.1480453136509,152.625168,370.1480453136509,185.07402265682546,370.1480453136509,19800.0,5.5,0.0045291195985712905,0.003936228825919044,0.05760480330200298,15061.648030135397,60246.59212054159,1,1,True,False,185.07402265682546,217.52287731365092,0.0,217.52287731365092,185.07402265682546,supercritical,False,/home/op/PROJECTS/langmuir_rebuild/data/raw/era5_cache/54p563_6p444_20251202_20251212.json,copernicus_annotations_2026-03-20(1).csv
75c3f919-db63-46e2-8409-24b4ad241d28,2025-12-12,neagh,manual,manual,56.23269677419355,75c3f919-db63-46e2-8409-24b4ad241d28,32.0,,,15.5,-12.855518,12.855518,54.56260375843491,-6.418145967454722,3.7199999999999998,3.502857142857143,3.54,3.21,3.7199999999999998,0.15681784571500101,5.5,5.5,5.5,0.0,185.44353550473076,180,11089.188890359655,11089.188890359655,11089.188890359655,11089.188890359655,17522.172228561107,188.36460284946955,376.7292056989391,154.266216,376.7292056989391,188.36460284946955,376.7292056989391,19800.0,5.5,0.0045291195985712905,0.003978551730633664,0.058224178523586,15436.02530796876,61744.10123187504,1,1,True,False,188.36460284946955,222.4629896989391,0.0,222.4629896989391,188.36460284946955,supercritical,False,/home/op/PROJECTS/langmuir_rebuild/data/raw/era5_cache/54p563_6p418_20251202_20251212.json,copernicus_annotations_2026-03-20(1).csv
b38352e8-726c-49b8-b375-c36369f1dbd3,2024-07-23,neagh,stream,stream,189.4990083333333,b38352e8-726c-49b8-b375-c36369f1dbd3,13.0,,,6.0,-14.784148,14.784148,54.57184592244035,-6.397940138362129,2.6550000000000002,3.0635714285714286,2.93,2.6550000000000002,3.84,0.3470355507284343,5.5,5.5,5.5,0.0,334.8497717000147,340,4607.404410708505,4775.027485051655,4607.404410708505,5780.76593111055,18794.637308970807,214.79402768389753,214.79402768389753,177.409776,214.79402768389753,214.79402768389753,214.79402768389753,19800.0,5.5,0.003013626109801024,0.003044439239192009,0.04455389442396259,26230.042561392296,26230.042561392296,0,0,True,False,0.0,37.38425168389753,0.0,37.38425168389753,0.0,supercritical,False,/home/op/PROJECTS/langmuir_rebuild/data/raw/era5_cache/54p572_6p398_20240713_20240723.json,copernicus_annotations_2026-03-24(2).csv
f0a7eb78-4313-4550-9394-143c0bd05ea8,2024-07-23,neagh,stream,stream,99.58981333333332,f0a7eb78-4313-4550-9394-143c0bd05ea8,16.0,,,7.5,-13.830235,13.830235,54.69141496196277,-6.376749518146798,3.125,3.4678571428571425,3.36,3.11,4.31,0.3859853544858288,5.5,4.5,5.5,0.0,333.6128256318673,340,6979.001023978882,6946.2828302067355,6749.973667573858,6979.001023978882,18272.61098040948,201.6836557252463,201.6836557252463,165.96282,201.6836557252463,201.6836557252463,201.6836557252463,19800.0,5.5,0.0036484483896208715,0.003447937669478527,0.05045889861382821,20419.443696251285,20419.443696251285,0,0,True,False,0.0,35.7208357252463,0.0,35.7208357252463,0.0,supercritical,False,/home/op/PROJECTS/langmuir_rebuild/data/raw/era5_cache/54p691_6p377_20240713_20240723.json,copernicus_annotations_2026-03-24(2).csv
6d5fdbf3-cdef-4945-ab2d-ea10aedefe14,2024-07-28,neagh,stream,stream,32.44494,6d5fdbf3-cdef-4945-ab2d-ea10aedefe14,26.0,,,12.5,-15.057747,15.057747,54.68064572013595,-6.368736141328098,3.37,1.8100000000000003,1.52,0.52,3.37,1.1365989366778164,5.5,5.5,5.5,0.0,166.5712328553384,160,5740.176931716858,5560.3974016620205,2586.4205388266814,9398.652822352553,17968.38792055948,216.4379045965398,216.4379045965398,180.69296400000002,216.4379045965398,216.4379045965398,216.4379045965398,9000.0,2.5,0.004001101600598548,0.004116813707636934,0.06024757562310799,19695.514456492376,19695.514456492376,0,0,True,False,0.0,35.74494059653978,0.0,35.74494059653978,0.0,supercritical,False,/home/op/PROJECTS/langmuir_rebuild/data/raw/era5_cache/54p681_6p369_20240718_20240728.json,copernicus_annotations_2026-03-24(2).csv
5d696837-6c59-4ff5-ae6f-4d45291bf244,2024-08-09,neagh,stream,stream,94.71690833333334,5d696837-6c59-4ff5-ae6f-4d45291bf244,13.0,,,6.0,-16.171812,16.171812,54.67215398199601,-6.411144013107896,6.57,5.867142857142857,6.12,4.94,6.59,0.6809177480370421,5.5,0.0,2.0,2.5,250.5076151833896,260,17673.08727681854,19346.000528025634,17673.08727681854,20015.16582850847,14405.666633209968,230.3185218857373,460.6370437714746,194.06174399999998,460.6370437714746,230.3185218857373,460.6370437714746,19800.0,5.5,0.009729521390427211,0.010751567865452082,0.15734399077596745,8539.802591911764,34159.21036764706,1,1,True,False,230.3185218857373,266.57529977147465,0.0,266.57529977147465,230.3185218857373,supercritical,False,/home/op/PROJECTS/langmuir_rebuild/data/raw/era5_cache/54p672_6p411_20240730_20240809.json,copernicus_annotations_2026-03-24(2).csv
14fe7ae8-d764-4d46-9368-b9d997fc7356,2024-08-14,neagh,stream,stream,41.69476,14fe7ae8-d764-4d46-9368-b9d997fc7356,11.0,,,5.0,-11.314143,11.314143,54.69839485854614,-6.346915809284548,3.91,2.424285714285714,2.18,1.35,3.91,0.91838145113886,5.5,5.5,5.5,0.0,191.6663455216596,200,11509.509384315268,11048.206414561038,6744.931320783624,13084.51821901119,17280.361281460304,165.34238350756013,165.34238350756013,135.769716,165.34238350756013,165.34238350756013,165.34238350756013,12600.0,3.5,0.004827060488127936,0.0037318660241681518,0.05461405263232927,12679.56185460007,12679.56185460007,0,0,True,False,0.0,29.57266750756014,0.0,29.57266750756014,0.0,supercritical,False,/home/op/PROJECTS/langmuir_rebuild/data/raw/era5_cache/54p698_6p347_20240804_20240814.json,copernicus_annotations_2026-03-24(2).csv
3eed8c43-7c6a-4c84-96aa-705199885435,2024-09-06,neagh,stream,stream,89.37044444444444,3eed8c43-7c6a-4c84-96aa-705199885435,10.0,,,4.5,-12.150752,12.150752,54.594550248687554,-6.489487492523668,3.025,3.309285714285714,3.3,2.94,3.76,0.27224501269770857,5.5,5.5,5.5,0.0,44.54215838479797,40,21005.191806867944,21005.191806867948,21005.191806867944,21005.191806867944,18392.31810546144,185.9857772289174,185.9857772289174,145.80902400000002,185.9857772289174,185.9857772289174,185.9857772289174,19800.0,5.5,0.003508712810459265,0.0029132155458902863,0.042633499199113536,20551.747325040633,20551.747325040633,0,0,True,False,0.0,40.17675322891739,0.0,40.17675322891739,0.0,supercritical,False,/home/op/PROJECTS/langmuir_rebuild/data/raw/era5_cache/54p595_6p489_20240827_20240906.json,copernicus_annotations_2026-03-24(2).csv
0491cf85-cd53-4f82-9fd2-1161bf079129,2024-09-18,neagh,stream,stream,63.24060714285714,0491cf85-cd53-4f82-9fd2-1161bf079129,29.0,,,14.0,-15.015375,15.015375,54.57252630786392,-6.394143544427273,2.315,2.292142857142857,2.19,2.05,2.73,0.23853506994116555,5.5,5.5,5.5,0.0,114.89196488455633,120,18051.56468820737,16878.63702772677,15314.733480419296,18051.56468820737,19074.17101928394,233.57791515041,233.57791515041,180.1845,233.57791515041,233.57791515041,233.57791515041,19800.0,5.5,0.0025891911680319376,0.002656574130998322,0.038877676334687555,35547.046221078286,35547.046221078286,0,0,True,False,0.0,53.39341515040999,0.0,53.39341515040999,0.0,supercritical,False,/home/op/PROJECTS/langmuir_rebuild/data/raw/era5_cache/54p573_6p394_20240908_20240918.json,copernicus_annotations_2026-03-24(2).csv
8a978be2-161a-422f-acfe-0ec430ff43ef,2024-09-18,neagh,stream,stream,44.69072413793104,8a978be2-161a-422f-acfe-0ec430ff43ef,30.0,,,14.5,-13.9549,13.9549,54.62699289845644,-6.342189524612364,2.63,2.3814285714285717,2.49,1.97,2.89,0.32612129958163777,5.5,5.5,5.5,0.0,125.89349298226352,120,9643.412691810909,9643.412691810909,9643.412691810909,9643.412691810909,18818.69437732617,209.24766292388745,209.24766292388745,167.4588,209.24766292388745,209.24766292388745,209.24766292388745,12600.0,3.5,0.0029814329925730784,0.0028429774909564166,0.041605599268058055,26656.904351238867,26656.904351238867,0,0,True,False,0.0,41.78886292388745,0.0,41.78886292388745,0.0,supercritical,False,/home/op/PROJECTS/langmuir_rebuild/data/raw/era5_cache/54p627_6p342_20240908_20240918.json,copernicus_annotations_2026-03-24(2).csv
51de510b-9548-4608-8016-7f3aca78431a,2025-08-07,neagh,stream,stream,39.37512608695652,51de510b-9548-4608-8016-7f3aca78431a,24.0,,,11.5,-13.682244,13.682244,54.644764131476414,-6.316219044952536,6.15,5.161428571428571,4.83,4.23,6.15,0.7651597138866514,5.5,0.0,4.0,0.5,246.01301341577118,240,17580.726833372148,16877.271377626217,12656.538643150656,17580.726833372148,14793.201849473884,195.79066808684985,391.5813361736997,164.18692800000002,391.5813361736997,195.79066808684985,391.5813361736997,19800.0,5.5,0.008869007466440128,0.008291898761850259,0.12134792419365564,8001.877312002034,32007.509248008137,1,1,True,False,195.79066808684985,227.39440817369967,0.0,227.39440817369967,195.79066808684985,supercritical,False,/home/op/PROJECTS/langmuir_rebuild/data/raw/era5_cache/54p645_6p316_20250728_20250807.json,copernicus_annotations_2026-03-24(2).csv
861653e0-a21c-4737-a3c3-644e0d37a900,2025-08-07,neagh,stream,stream,44.74076111111111,861653e0-a21c-4737-a3c3-644e0d37a900,19.0,,,9.0,-9.49266,9.49266,54.70690481993844,-6.252645643390065,6.15,5.161428571428571,4.83,4.23,6.15,0.7651597138866514,5.5,0.0,4.0,0.5,246.01301341577118,240,25666.042498223003,22461.793735648545,3236.301160201804,25666.042498223003,14827.935015639552,135.77668223926673,271.55336447853347,113.91192000000001,271.55336447853347,135.77668223926673,271.55336447853347,19800.0,5.5,0.008869007466440128,0.005752870340615582,0.08419047241637755,5546.610908011692,22186.44363204677,1,1,True,False,135.77668223926673,157.64144447853346,0.0,157.64144447853346,135.77668223926673,supercritical,False,/home/op/PROJECTS/langmuir_rebuild/data/raw/era5_cache/54p707_6p253_20250728_20250807.json,copernicus_annotations_2026-03-24(2).csv
689b3034-30eb-42ca-bff8-79caf7918f5f,2025-08-17,neagh,stream,stream,43.66888461538461,689b3034-30eb-42ca-bff8-79caf7918f5f,40.0,,,19.5,-13.0786,13.0786,54.593892758873736,-6.381769334526046,3.75,2.995714285714286,2.91,2.34,3.75,0.5198312127949979,5.5,5.5,5.5,0.0,112.05867260384667,120,17536.185532027976,14534.877252876006,12283.896043512032,17536.185532027976,17483.869059639437,195.174535055312,390.349070110624,156.9432,390.349070110624,195.174535055312,390.349070110624,19800.0,5.5,0.004575647594191188,0.004089172820794986,0.05984306462538887,16123.998315546278,64495.99326218511,1,1,True,False,195.174535055312,233.405870110624,0.0,233.405870110624,195.174535055312,supercritical,False,/home/op/PROJECTS/langmuir_rebuild/data/raw/era5_cache/54p594_6p382_20250807_20250817.json,copernicus_annotations_2026-03-24(2).csv
8f9b00c1-7390-42db-9dc5-f29fd519f71f,2025-08-17,neagh,stream,stream,41.38408648648649,8f9b00c1-7390-42db-9dc5-f29fd519f71f,38.0,,,18.5,-14.655547,14.655547,54.61428816961975,-6.46315129949472,3.75,2.995714285714286,2.91,2.34,3.75,0.5198312127949979,5.5,5.5,5.5,0.0,112.05867260384667,120,8005.853440172244,11990.541226361993,8005.853440172244,14979.057066004303,17483.866945595386,211.7037945877938,423.4075891755876,175.866564,423.4075891755876,211.7037945877938,423.4075891755876,19800.0,5.5,0.004575647594191188,0.004582223209386594,0.06705861837210589,16929.453809082424,67717.8152363297,1,1,True,False,211.7037945877938,247.54102517558758,0.0,247.54102517558758,211.7037945877938,supercritical,False,/home/op/PROJECTS/langmuir_rebuild/data/raw/era5_cache/54p614_6p463_20250807_20250817.json,copernicus_annotations_2026-03-24(2).csv
a2c30aab-e595-4427-9775-f0c5216ae9f1,2025-08-17,neagh,stream,stream,87.3306125,a2c30aab-e595-4427-9775-f0c5216ae9f1,17.0,,,8.0,-7.476474,7.476474,54.542826316571,-6.528625641514994,3.75,2.995714285714286,2.91,2.34,3.75,0.5198312127949979,5.5,5.5,5.5,0.0,112.05867260384667,120,4240.64531242264,4728.366544395102,4240.64531242264,5094.157468374448,17483.8669455954,105.17764278395111,210.35528556790223,89.717688,210.35528556790223,105.17764278395111,210.35528556790223,19800.0,5.5,0.004575647594191188,0.0023376045047772977,0.03420971027113297,8191.015236318923,32764.06094527569,1,1,True,False,105.17764278395111,120.63759756790223,0.0,120.63759756790223,105.17764278395111,supercritical,False,/home/op/PROJECTS/langmuir_rebuild/data/raw/era5_cache/54p543_6p529_20250807_20250817.json,copernicus_annotations_2026-03-24(2).csv
d5154891-f5d1-454d-bf86-7c8006598bf6,2025-08-17,neagh,stream,stream,41.15346382978724,d5154891-f5d1-454d-bf86-7c8006598bf6,48.0,,,23.5,-7.087198,7.087198,54.5456719630082,-6.545192428493279,3.75,2.995714285714286,2.91,2.34,3.75,0.5198312127949979,5.5,5.5,5.5,0.0,112.05867260384667,120,3000.8513620669405,3599.9447689361436,3000.8513620669405,4049.264824088046,17483.866945595393,98.2752851734126,196.5505703468252,85.046376,196.5505703468252,98.2752851734126,196.5505703468252,19800.0,5.5,0.004575647594191188,0.002215892942455048,0.032428520478256596,7544.001288272509,30176.005153090035,1,1,True,False,98.2752851734126,111.5041943468252,0.0,111.5041943468252,98.2752851734126,supercritical,False,/home/op/PROJECTS/langmuir_rebuild/data/raw/era5_cache/54p546_6p545_20250807_20250817.json,copernicus_annotations_2026-03-24(2).csv
0574dd04-f7c8-47e0-a10b-74b384616825,2025-09-08,neagh,stream,stream,99.39977272727272,0574dd04-f7c8-47e0-a10b-74b384616825,12.0,,,5.5,-9.172315,9.172315,54.53287813805014,-6.417332652587682,4.295,3.672142857142858,3.61,2.93,4.295,0.49608364172973557,5.5,4.0,5.5,0.0,200.52270138998597,200,4371.17052124036,4371.17052124036,4371.17052124036,4371.17052124036,16800.542716883836,127.74499239161553,255.48998478323105,110.06778,255.48998478323105,127.74499239161553,255.48998478323105,19800.0,5.5,0.005453793007312535,0.003418214021001754,0.05002390740786787,8263.241033441276,33052.964133765105,1,1,True,False,127.74499239161553,145.42220478323105,0.0,145.42220478323105,127.74499239161553,supercritical,False,/home/op/PROJECTS/langmuir_rebuild/data/raw/era5_cache/54p533_6p417_20250829_20250908.json,copernicus_annotations_2026-03-24(2).csv
13f4bc67-64a0-4138-a77e-24a90a3dbc43,2025-09-08,neagh,stream,stream,183.87415,13f4bc67-64a0-4138-a77e-24a90a3dbc43,11.0,,,5.0,-15.955824,15.955824,54.64333124829764,-6.454618348222363,4.755,3.853571428571428,3.75,2.88,4.755,0.696269212536739,5.5,4.0,5.5,0.0,200.04522014488532,200,3423.3756977780736,3423.375697778073,3423.3756977780736,3423.3756977780736,16253.757149675755,218.11200195846877,436.22400391693753,191.469888,436.22400391693753,218.11200195846877,436.22400391693753,19800.0,5.5,0.0062410196283491865,0.006804503238426618,0.09958061077048502,12101.093193991288,48404.37277596515,1,1,True,False,218.11200195846877,244.75411591693754,0.0,244.75411591693754,218.11200195846877,supercritical,False,/home/op/PROJECTS/langmuir_rebuild/data/raw/era5_cache/54p643_6p455_20250829_20250908.json,copernicus_annotations_2026-03-24(2).csv
3076b16b-4568-4791-a2fa-4c738ff72047,2025-09-08,neagh,stream,stream,89.53478125,3076b16b-4568-4791-a2fa-4c738ff72047,17.0,,,8.0,-10.000265,10.000265,54.54866867197856,-6.470354378752016,4.295,3.672142857142858,3.61,2.93,4.295,0.49608364172973557,5.5,4.0,5.5,0.0,200.52270138998597,200,8004.414176381386,8004.414176381384,8004.414176381386,8004.414176381386,16800.542821883177,142.8274779249323,285.6549558498646,120.00318000000001,285.6549558498646,142.8274779249323,285.6549558498646,19800.0,5.5,0.005453793007312535,0.0037267632039166896,0.05453937532827229,9474.441938912789,37897.767755651155,1,1,True,False,142.8274779249323,165.6517758498646,0.0,165.6517758498646,142.8274779249323,supercritical,False,/home/op/PROJECTS/langmuir_rebuild/data/raw/era5_cache/54p549_6p470_20250829_20250908.json,copernicus_annotations_2026-03-24(2).csv
7d7bccdf-13c4-4d5c-8e7b-bf78dd716e65,2025-09-08,neagh,stream,stream,74.41709999999999,7d7bccdf-13c4-4d5c-8e7b-bf78dd716e65,16.0,,,7.5,-7.5989895,7.5989895,54.53042168966496,-6.446392360782609,4.295,3.672142857142858,3.61,2.93,4.295,0.49608364172973557,5.5,4.0,5.5,0.0,200.52270138998597,200,7463.431236916849,7463.431236916848,7463.431236916849,7463.431236916849,16800.548402858636,108.19635321104697,216.39270642209394,91.187874,216.39270642209394,108.19635321104697,216.39270642209394,19800.0,5.5,0.005453793007312535,0.002831888400512314,0.04144331579774138,7155.022669856197,28620.09067942479,1,1,True,False,108.19635321104697,125.20483242209394,0.0,125.20483242209394,108.19635321104697,supercritical,False,/home/op/PROJECTS/langmuir_rebuild/data/raw/era5_cache/54p530_6p446_20250829_20250908.json,copernicus_annotations_2026-03-24(2).csv
e4d4dd4d-1926-4f37-a69c-32eefafb6b88,2024-07-23,neagh,wiggle,wiggle,186.2168896551724,e4d4dd4d-1926-4f37-a69c-32eefafb6b88,30.0,,,14.5,-15.684147,15.684147,54.678204578758034,-6.382526332702126,3.125,3.4678571428571425,3.36,3.11,4.31,0.3859853544858288,5.5,4.5,5.5,0.0,333.6128256318673,340,6460.011086635345,6549.550831564062,6460.011086635345,7086.789301136366,18272.610980409496,227.98365832790026,227.98365832790026,188.209764,227.98365832790026,227.98365832790026,227.98365832790026,19800.0,5.5,0.0036484483896208715,0.003910125985201164,0.05722280086472702,23007.985158412994,23007.985158412994,0,0,True,False,0.0,39.77389432790025,0.0,39.77389432790025,0.0,supercritical,False,/home/op/PROJECTS/langmuir_rebuild/data/raw/era5_cache/54p678_6p383_20240713_20240723.json,copernicus_annotations_2026-03-24(2).csv
d4f98445-4755-48ae-9462-0bbe2026a726,2024-08-14,neagh,wiggle,wiggle,213.7673142857143,d4f98445-4755-48ae-9462-0bbe2026a726,8.0,,,3.5,-13.671252,13.671252,54.67112624305359,-6.297922417335459,3.91,2.424285714285714,2.18,1.35,3.91,0.91838145113886,5.5,5.5,5.5,0.0,191.6663455216596,200,14211.576598664786,20567.83595721511,14211.576598664786,25188.035573367324,17280.361092099767,201.55544436305618,201.55544436305618,164.055024,201.55544436305618,201.55544436305618,201.55544436305618,12600.0,3.5,0.004827060488127936,0.0045093367519432005,0.06599196035244002,15593.309573205492,15593.309573205492,0,0,True,False,0.0,37.50042036305618,0.0,37.50042036305618,0.0,supercritical,False,/home/op/PROJECTS/langmuir_rebuild/data/raw/era5_cache/54p671_6p298_20240804_20240814.json,copernicus_annotations_2026-03-24(2).csv
eb11aa51-3619-420f-93c5-90865dcf96d8,2025-08-12,neagh,wiggle,wiggle,346.71206,eb11aa51-3619-420f-93c5-90865dcf96d8,6.0,,,2.5,-16.313763,16.313763,54.66387149545727,-6.4480370256040365,1.755,1.4992857142857143,1.57,1.11,1.81,0.23970858157694866,5.5,5.5,5.5,0.0,153.4586884171572,160,5152.429427674721,6042.447993693345,5152.429427674721,6709.961918207313,19241.068123155415,246.48215796871,246.48215796871,195.76515600000002,246.48215796871,246.48215796871,246.48215796871,0.0,0.0,0.0019458382551576113,0.0021691147399918636,0.031743944130974804,48478.63157925313,48478.63157925313,0,0,True,False,0.0,50.71700196870998,0.0,50.71700196870998,0.0,supercritical,False,/home/op/PROJECTS/langmuir_rebuild/data/raw/era5_cache/54p664_6p448_20250802_20250812.json,copernicus_annotations_2026-03-24(2).csv
